"SourceAdd","SourcePort","DestinationAdd","DestinationPort","Protocol","Length","TCP Window Size","TCP Length","UDP Length","HTTP Request Method"
"208.82.236.130","80","192.168.3.131","58794","TCP","60","4823","0","",""
"192.168.3.131","58794","208.82.236.130","80","TCP","54","65700","0","",""
"192.168.3.131","58794","208.82.236.130","80","TCP","54","65700","0","",""
"192.168.3.131","57243","204.14.234.85","443","TCP","1514","65592","1460","",""
"192.168.3.131","57243","204.14.234.85","443","TCP","1514","65592","1460","",""
"192.168.3.131","57243","204.14.234.85","443","TLSv1","500","65592","446","",""
"204.14.234.85","8443","192.168.3.131","57244","TCP","1514","15094","1460","",""
"204.14.234.85","8443","192.168.3.131","57244","TLSv1","1514","15094","1460","",""
"192.168.3.131","57244","204.14.234.85","8443","TCP","54","65700","0","",""
"204.14.234.85","8443","192.168.3.131","57244","TLSv1","1514","15094","1460","",""
"204.14.234.85","8443","192.168.3.131","57244","TLSv1","1514","15094","1460","",""
"192.168.3.131","57244","204.14.234.85","8443","TCP","54","65700","0","",""
"208.82.236.130","80","192.168.3.131","58794","TCP","60","4823","0","",""
"204.14.234.85","443","192.168.3.131","57243","TCP","60","24814","0","",""
"204.14.234.85","443","192.168.3.131","57243","TCP","1514","25260","1460","",""
"192.168.3.131","58547","204.9.163.166","80","TCP","54","65480","0","",""
"192.168.3.131","58795","204.9.163.166","80","TCP","66","8192","0","",""
"192.168.3.131","57244","204.14.234.85","443","TCP","54","64796","0","",""
"204.14.234.85","8443","192.168.3.131","57244","TLSv1","958","15094","904","",""
"204.9.163.166","80","192.168.3.131","58795","TCP","66","5840","0","",""
"192.168.3.131","58795","204.9.163.166","80","TCP","54","65700","0","",""
"192.168.3.131","58795","204.9.163.166","80","HTTP","353","65700","299","","POST"
"72.14.213.138","80","192.168.3.131","57011","TCP","60","1002","0","",""
"192.168.3.131","57011","72.14.213.138","80","TCP","54","16325","0","",""
"204.14.234.85","8443","192.168.3.131","57244","TCP","60","15094","0","",""
"204.9.163.166","80","192.168.3.131","58795","TCP","60","7168","0","",""
"204.9.163.166","80","192.168.3.131","58795","HTTP","272","7168","218","",""
"192.168.3.131","57243","204.14.234.85","8443","TCP","1514","65592","1460","",""
"192.168.3.131","57243","204.14.234.85","8443","TCP","1514","65592","1460","",""
"192.168.3.131","57243","204.14.234.85","8443","TLSv1","500","65592","446","",""
"204.14.234.85","443","192.168.3.131","57244","TCP","60","15094","0","",""
"204.14.234.85","8443","192.168.3.131","57243","TCP","60","24814","0","",""
"204.14.234.85","8443","192.168.3.131","57243","TCP","1514","25260","1460","",""
"192.168.3.131","57243","204.14.234.85","443","TCP","54","65700","0","",""
"192.168.3.131","57244","204.14.234.85","8443","TCP","54","64796","0","",""
"204.14.234.85","443","192.168.3.131","57243","TLSv1","261","25260","207","",""
"192.168.3.131","58547","204.9.163.166","80","TCP","54","65480","0","",""
"204.14.234.85","443","192.168.3.131","57243","TCP","60","25260","0","",""
"192.168.3.131","58795","204.9.163.166","80","TCP","54","65480","0","",""
"204.14.234.85","8443","192.168.3.131","57244","TCP","60","15094","0","",""
"192.168.3.131","57243","204.14.234.85","8443","TCP","54","65700","0","",""
"204.14.234.85","8443","192.168.3.131","57243","TLSv1","261","25260","207","",""
"192.168.3.131","57243","204.14.234.85","443","TCP","54","65492","0","",""
"204.14.234.85","8443","192.168.3.131","57243","TCP","60","25260","0","",""
"204.14.234.85","443","192.168.3.131","57243","TCP","60","25260","0","",""
"192.168.3.131","57243","204.14.234.85","8443","TCP","54","65492","0","",""
"204.14.234.85","8443","192.168.3.131","57243","TCP","60","25260","0","",""
"192.168.3.131","58547","204.9.163.166","80","TCP","54","65480","0","",""
"192.168.3.131","57244","204.14.234.85","443","TCP","1514","64796","1460","",""
"192.168.3.131","57244","204.14.234.85","443","TCP","1514","64796","1460","",""
"192.168.3.131","57244","204.14.234.85","443","TLSv1","464","64796","410","",""
"204.14.234.85","443","192.168.3.131","57244","TCP","60","18014","0","",""
"204.14.234.85","443","192.168.3.131","57244","TCP","1514","18424","1460","",""
"204.14.234.85","443","192.168.3.131","57244","TLSv1","1514","18424","1460","",""
"192.168.3.131","57244","204.14.234.85","443","TCP","54","65700","0","",""
"204.14.234.85","443","192.168.3.131","57244","TLSv1","117","18424","63","",""
"192.168.3.131","57244","204.14.234.85","443","TCP","66","65700","0","",""
"204.14.234.85","443","192.168.3.131","57244","TCP","1514","18424","1460","",""
"204.14.234.85","443","192.168.3.131","57244","TCP","1514","18424","1460","",""
"204.14.234.85","443","192.168.3.131","57244","TLSv1","1085","18424","1031","",""
"192.168.3.131","57244","204.14.234.85","443","TCP","54","65700","0","",""
"192.168.3.131","57244","204.14.234.85","443","TCP","54","65700","0","",""
"192.168.3.131","57244","204.14.234.85","8443","TCP","1514","64796","1460","",""
"192.168.3.131","57244","204.14.234.85","8443","TCP","1514","64796","1460","",""
"192.168.3.131","57244","204.14.234.85","8443","TLSv1","464","64796","410","",""
"204.14.234.85","8443","192.168.3.131","57244","TCP","60","18014","0","",""
"204.14.234.85","443","192.168.3.131","57244","TCP","60","18424","0","",""
"192.168.3.131","58547","204.9.163.166","80","TCP","54","65480","0","",""
"192.168.3.131","57243","204.14.234.85","443","TCP","1514","65492","1460","",""
"192.168.3.131","57243","204.14.234.85","443","TCP","1514","65492","1460","",""
"192.168.3.131","57243","204.14.234.85","443","TLSv1","499","65492","445","",""
"204.9.163.166","80","192.168.3.131","58795","TCP","60","7168","0","",""
"192.168.3.131","58795","204.9.163.166","80","TCP","54","65480","0","",""
"204.14.234.85","8443","192.168.3.131","57244","TCP","1514","18424","1460","",""
"204.14.234.85","8443","192.168.3.131","57244","TLSv1","1514","18424","1460","",""
"192.168.3.131","57244","204.14.234.85","8443","TCP","54","65700","0","",""
"204.14.234.85","8443","192.168.3.131","57244","TLSv1","117","18424","63","",""
"192.168.3.131","57244","204.14.234.85","8443","TCP","66","65700","0","",""
"204.14.234.85","443","192.168.3.131","57243","TCP","60","28180","0","",""
"204.14.234.85","8443","192.168.3.131","57244","TCP","1514","18424","1460","",""
"204.14.234.85","8443","192.168.3.131","57244","TCP","1514","18424","1460","",""
"204.14.234.85","8443","192.168.3.131","57244","TLSv1","1085","18424","1031","",""
"192.168.3.131","57244","204.14.234.85","8443","TCP","54","65700","0","",""
"192.168.3.131","57244","204.14.234.85","8443","TCP","54","65700","0","",""
"204.14.234.85","443","192.168.3.131","57243","TCP","1514","28625","1460","",""
"204.14.234.85","8443","192.168.3.131","57244","TCP","60","18424","0","",""
"192.168.3.131","57243","204.14.234.85","8443","TCP","1514","65492","1460","",""
"192.168.3.131","57243","204.14.234.85","8443","TCP","1514","65492","1460","",""
"192.168.3.131","57243","204.14.234.85","8443","TLSv1","499","65492","445","",""
"204.14.234.85","8443","192.168.3.131","57243","TCP","60","28180","0","",""
"192.168.3.131","57243","204.14.234.85","443","TCP","54","65700","0","",""
"204.14.234.85","8443","192.168.3.131","57243","TCP","1514","28625","1460","",""
"204.14.234.85","443","192.168.3.131","57243","TLSv1","555","28625","501","",""
"204.14.234.85","443","192.168.3.131","57243","TCP","60","28625","0","",""
"192.168.3.131","57243","204.14.234.85","8443","TCP","54","65700","0","",""
"204.14.234.85","8443","192.168.3.131","57243","TLSv1","555","28625","501","",""
"192.168.3.131","57243","204.14.234.85","443","TCP","54","65196","0","",""
"10.0.2.15","2528","65.54.189.173","61863","TCP","65","63806","11","",""
"65.54.189.173","61863","10.0.2.15","2528","TCP","60","8760","0","",""
"204.14.234.85","8443","192.168.3.131","57243","TCP","60","28625","0","",""
"204.14.234.85","443","192.168.3.131","57243","TCP","60","28625","0","",""
"192.168.3.131","57243","204.14.234.85","8443","TCP","54","65196","0","",""
"65.54.189.173","61863","10.0.2.15","2528","TCP","136","8760","82","",""
"10.0.2.15","2550","64.4.35.57","61863","TCP","62","64240","0","",""
"204.14.234.85","8443","192.168.3.131","57243","TCP","60","28625","0","",""
"10.0.2.15","2528","65.54.189.173","61863","TCP","54","63724","0","",""
"64.4.35.57","61863","10.0.2.15","2550","TCP","60","8192","0","",""
"10.0.2.15","2550","64.4.35.57","61863","TCP","54","64240","0","",""
"10.0.2.15","2550","64.4.35.57","61863","TCP","150","64240","96","",""
"64.4.35.57","61863","10.0.2.15","2550","TCP","60","8760","0","",""
"64.4.35.57","61863","10.0.2.15","2550","TCP","133","8760","79","",""
"10.0.2.15","2550","64.4.35.57","61863","TCP","82","64161","28","",""
"64.4.35.57","61863","10.0.2.15","2550","TCP","60","8760","0","",""
"10.0.2.15","2550","64.4.35.57","61863","TCP","83","64161","29","",""
"64.4.35.57","61863","10.0.2.15","2550","TCP","60","8760","0","",""
"64.4.35.57","61863","10.0.2.15","2550","TCP","80","8760","26","",""
"64.4.35.57","61863","10.0.2.15","2550","TCP","107","8760","53","",""
"10.0.2.15","2550","64.4.35.57","61863","TCP","54","64082","0","",""
"192.168.3.131","52152","72.14.213.147","443","TLSv1","131","65540","77","",""
"72.14.213.147","443","192.168.3.131","52152","TCP","60","64128","0","",""
"72.14.213.147","443","192.168.3.131","52152","TCP","60","64128","0","",""
"72.14.213.147","443","192.168.3.131","52152","TCP","60","64128","0","",""
"64.4.35.57","61863","10.0.2.15","2550","TCP","80","8760","26","",""
"72.14.213.18","443","192.168.3.131","49673","TLSv1","134","1002","80","",""
"72.14.213.18","443","192.168.3.131","49673","TLSv1","87","1002","33","",""
"192.168.3.131","49673","72.14.213.18","443","TCP","54","16416","0","",""
"72.14.213.18","443","192.168.3.131","49673","TCP","60","1002","0","",""
"72.14.213.18","443","192.168.3.131","49673","TCP","60","994","0","",""
"72.14.213.147","443","192.168.3.131","52152","TLSv1","111","64128","57","",""
"72.14.213.147","443","192.168.3.131","52152","TLSv1","259","64128","205","",""
"192.168.3.131","52152","72.14.213.147","443","TCP","54","65280","0","",""
"10.0.2.15","2550","64.4.35.57","61863","TCP","54","64056","0","",""
"72.14.213.18","443","192.168.3.131","49673","TLSv1","110","1002","56","",""
"72.14.213.18","443","192.168.3.131","49673","TLSv1","134","1002","80","",""
"192.168.3.131","49673","72.14.213.18","443","TCP","54","16382","0","",""
"64.4.35.57","61863","10.0.2.15","2550","TCP","207","8760","153","",""
"10.0.2.15","2550","64.4.35.57","61863","TCP","196","63903","142","",""
"64.4.35.57","61863","10.0.2.15","2550","TCP","60","8760","0","",""
"192.168.3.131","57244","204.14.234.85","443","TCP","1514","65700","1460","",""
"192.168.3.131","57244","204.14.234.85","443","TCP","1514","65700","1460","",""
"192.168.3.131","57244","204.14.234.85","443","TLSv1","482","65700","428","",""
"204.14.234.85","443","192.168.3.131","57244","TCP","60","21344","0","",""
"204.14.234.85","443","192.168.3.131","57244","TCP","60","21772","0","",""
"192.168.3.131","57244","204.14.234.85","8443","TCP","1514","65700","1460","",""
"192.168.3.131","57244","204.14.234.85","8443","TCP","1514","65700","1460","",""
"192.168.3.131","57244","204.14.234.85","8443","TLSv1","482","65700","428","",""
"204.14.234.85","8443","192.168.3.131","57244","TCP","60","21344","0","",""
"204.14.234.85","8443","192.168.3.131","57244","TCP","60","21772","0","",""
"204.14.234.85","443","192.168.3.131","57244","TCP","1514","21772","1460","",""
"204.14.234.85","443","192.168.3.131","57244","TLSv1","1514","21772","1460","",""
"192.168.3.131","57244","204.14.234.85","443","TCP","54","65700","0","",""
"204.14.234.85","443","192.168.3.131","57244","TLSv1","96","21772","42","",""
"204.14.234.85","443","192.168.3.131","57244","TCP","1514","21772","1460","",""
"204.14.234.85","443","192.168.3.131","57244","TLSv1","1514","21772","1460","",""
"204.14.234.85","443","192.168.3.131","57244","TLSv1","1100","21772","1046","",""
"192.168.3.131","57244","204.14.234.85","443","TCP","54","65700","0","",""
"204.14.234.85","443","192.168.3.131","57244","TCP","60","21772","0","",""
"192.168.3.131","57243","204.14.234.85","443","TCP","1514","65196","1460","",""
"192.168.3.131","57243","204.14.234.85","443","TCP","1514","65196","1460","",""
"192.168.3.131","57243","204.14.234.85","443","TLSv1","546","65196","492","",""
"204.14.234.85","8443","192.168.3.131","57244","TCP","1514","21772","1460","",""
"204.14.234.85","8443","192.168.3.131","57244","TLSv1","1514","21772","1460","",""
"192.168.3.131","57244","204.14.234.85","8443","TCP","54","65700","0","",""
"204.14.234.85","8443","192.168.3.131","57244","TLSv1","96","21772","42","",""
"204.14.234.85","8443","192.168.3.131","57244","TCP","1514","21772","1460","",""
"204.14.234.85","8443","192.168.3.131","57244","TLSv1","1514","21772","1460","",""
"204.14.234.85","8443","192.168.3.131","57244","TLSv1","1100","21772","1046","",""
"192.168.3.131","57244","204.14.234.85","8443","TCP","54","65700","0","",""
"192.168.3.131","58547","204.9.163.166","80","TCP","54","65480","0","",""
"204.14.234.85","443","192.168.3.131","57243","TCP","60","31545","0","",""
"204.14.234.85","443","192.168.3.131","57243","TLSv1","595","32037","541","",""
"204.14.234.85","8443","192.168.3.131","57244","TCP","60","21772","0","",""
"192.168.3.131","57243","204.14.234.85","8443","TCP","1514","65196","1460","",""
"192.168.3.131","57243","204.14.234.85","8443","TCP","1514","65196","1460","",""
"192.168.3.131","57243","204.14.234.85","8443","TLSv1","546","65196","492","",""
"204.14.234.85","8443","192.168.3.131","57243","TCP","60","31545","0","",""
"204.14.234.85","8443","192.168.3.131","57243","TLSv1","595","32037","541","",""
"192.168.3.131","57243","204.14.234.85","443","TCP","54","64656","0","",""
"204.14.234.85","443","192.168.3.131","57243","TCP","60","32037","0","",""
"192.168.3.131","57243","204.14.234.85","8443","TCP","54","64656","0","",""
"172.16.255.1","50983","188.22.186.229","14487","UDP","60","","","26",""
"172.16.255.1","50983","67.64.157.145","58164","UDP","60","","","26",""
"172.16.255.1","50983","188.163.1.229","50709","UDP","60","","","26",""
"172.16.255.1","50983","67.84.50.244","37499","UDP","60","","","26",""
"172.16.255.1","50983","66.209.190.84","7457","UDP","70","","","36",""
"172.16.255.1","50983","188.17.181.29","443","UDP","60","","","26",""
"172.16.255.1","50983","69.126.180.28","443","UDP","60","","","26",""
"67.84.50.244","37499","172.16.255.1","50983","UDP","68","","","34",""
"204.14.234.85","8443","192.168.3.131","57243","TCP","60","32037","0","",""
"67.64.157.145","58164","172.16.255.1","50983","UDP","68","","","34",""
"69.126.180.28","443","172.16.255.1","50983","UDP","68","","","34",""
"188.163.1.229","50709","172.16.255.1","50983","UDP","68","","","34",""
"188.22.186.229","14487","172.16.255.1","50983","UDP","68","","","34",""
"188.17.181.29","443","172.16.255.1","50983","UDP","68","","","34",""
"192.168.3.131","57244","204.14.234.85","443","TCP","1514","65700","1460","",""
"192.168.3.131","57244","204.14.234.85","443","TCP","1514","65700","1460","",""
"192.168.3.131","57244","204.14.234.85","443","TLSv1","538","65700","484","",""
"204.14.234.85","443","192.168.3.131","57244","TCP","60","24692","0","",""
"204.14.234.85","443","192.168.3.131","57244","TCP","1514","25176","1460","",""
"204.14.234.85","443","192.168.3.131","57244","TLSv1","1514","25176","1460","",""
"192.168.3.131","57244","204.14.234.85","443","TCP","54","65700","0","",""
"204.14.234.85","443","192.168.3.131","57244","TLSv1","1514","25176","1460","",""
"204.14.234.85","443","192.168.3.131","57244","TLSv1","81","25176","27","",""
"192.168.3.131","57244","204.14.234.85","443","TCP","54","65700","0","",""
"204.14.234.85","443","192.168.3.131","57244","TLSv1","843","25176","789","",""
"192.168.3.131","57243","204.14.234.85","443","TCP","1514","64656","1460","",""
"192.168.3.131","57243","204.14.234.85","443","TCP","1514","64656","1460","",""
"192.168.3.131","57243","204.14.234.85","443","TLSv1","513","64656","459","",""
"204.14.234.85","443","192.168.3.131","57243","TCP","60","34957","0","",""
"204.14.234.85","443","192.168.3.131","57243","TCP","1514","35416","1460","",""
"204.14.234.85","443","192.168.3.131","57243","TLSv1","1514","35416","1460","",""
"204.14.234.85","443","192.168.3.131","57243","TLSv1","1514","35416","1460","",""
"204.14.234.85","443","192.168.3.131","57243","TLSv1","1514","35416","1460","",""
"204.14.234.85","443","192.168.3.131","57243","TLSv1","1514","35416","1460","",""
"204.14.234.85","443","192.168.3.131","57243","TLSv1","1514","35416","1460","",""
"204.14.234.85","443","192.168.3.131","57243","TLSv1","1514","35416","1460","",""
"192.168.3.131","57243","204.14.234.85","443","TCP","54","64240","0","",""
"192.168.3.131","57243","204.14.234.85","443","TCP","54","65700","0","",""
